,Tax,lpxC RepID,murA RepID,score,prob,full_id
8105,Moraxella TaxID=475,A0A3A9PQM5_MORCA,A0A5N8SD02_MORCA,-0.09672210197459208,0.0016050559118877658,UniRef100_A0A5N8SD02/1-418_UniRef100_A0A3A9PQM5/5-299
8106,alpha proteobacterium BAL199 TaxID=331869,A8TR51_9PROT,A8TQ39_9PROT,-0.09725312533555552,0.0015979328851248348,UniRef100_A8TQ39/1-430_UniRef100_A8TR51/17-303
8107,Thermodesulfobacterium geofontis TaxID=1295609,A0A2N7PNW7_9BACT,A0A2N7QGQ7_9BACT,-0.09753132093464956,0.0015942217672212683,UniRef100_A0A2N7QGQ7/6-418_UniRef100_A0A2N7PNW7/2-275
8108,Alteromonas sp. KUL49 TaxID=2480798,A0A4Q8UIH2_9ALTE,A0A4Q8UD77_9ALTE,-0.09761718707159162,0.0015930791553441263,UniRef100_A0A4Q8UD77/1-418_UniRef100_A0A4Q8UIH2/1-300
8109,Denitrovibrio sp. TaxID=2053308,A0A2N6D5L8_9BACT,A0A2N6DBY1_9BACT,-0.09828700206708163,0.0015842117285764857,UniRef100_A0A2N6DBY1/1-417_UniRef100_A0A2N6D5L8/1-286
8110,Enhydrobacter sp. H5 TaxID=1907940,A0A1V2GR36_9PROT,A0A1V2GMF1_9PROT,-0.09879040629675728,0.0015776003822343919,UniRef100_A0A1V2GMF1/1-418_UniRef100_A0A1V2GR36/1-288
8111,bacterium ADurb.Bin157 TaxID=1866935,A0A1V6ABR3_9BACT,A0A1V6ACR0_9BACT,-0.09915913885924965,0.001572786373029971,UniRef100_A0A1V6ACR0/1-415_UniRef100_A0A1V6ABR3/5-286
8112,Enhydrobacter sp. 8BJ TaxID=2653137,A0A653R603_9PROT,A0A653MQN7_9PROT,-0.09945139420960913,0.001568987932439855,UniRef100_A0A653MQN7/1-418_UniRef100_A0A653R603/1-288
8113,Moraxella osloensis TaxID=34062,A0A2K8JZ66_MOROS,A0A6P1KED1_MOROS,-0.09945139420960913,0.001568987932439855,UniRef100_A0A6P1KED1/1-418_UniRef100_A0A2K8JZ66/1-288
8114,Desulfuromusa kysingii TaxID=37625,A0A1H3WUM6_9DELT,A0A1H3XG30_9DELT,-0.09946012178261299,0.0015688747322185753,UniRef100_A0A1H3XG30/1-414_UniRef100_A0A1H3WUM6/2-290
8115,Polynucleobacter sp. GWA2_45_21 TaxID=1801989,A0A1G3CNN8_9BURK,A0A1G3CNG0_9BURK,-0.1008331289049238,0.001551232430496818,UniRef100_A0A1G3CNG0/1-423_UniRef100_A0A1G3CNN8/1-297
8116,Polynucleobacter duraquae TaxID=1835254,A0A0E3V0D9_9BURK,A0A0E3ZK68_9BURK,-0.1008331289049238,0.001551232430496818,UniRef100_A0A0E3ZK68/1-423_UniRef100_A0A0E3V0D9/1-296
8117,beta proteobacterium CB TaxID=543913,M1T0W4_9PROT,M1SE38_9PROT,-0.1008331289049238,0.001551232430496818,UniRef100_M1SE38/3-418_UniRef100_M1T0W4/1-296
8118,Polynucleobacter sp. UB-Domo-W1 TaxID=1938816,A0A2M8VRF3_9BURK,A0A2M8VRN6_9BURK,-0.1008331289049238,0.001551232430496818,UniRef100_A0A2M8VRN6/1-423_UniRef100_A0A2M8VRF3/1-297
8119,unclassified Polynucleobacter TaxID=2640945,A0A259IQD9_9BURK,A0A259IHE0_9BURK,-0.1008331289049238,0.001551232430496818,UniRef100_A0A259IHE0/1-423_UniRef100_A0A259IQD9/1-296
8120,Leptospira sp. TaxID=178,A0A2M8HIW1_9LEPT,A0A2M8HQ62_9LEPT,-0.10099249187624082,0.001549205942048402,UniRef100_A0A2M8HQ62/6-432_UniRef100_A0A2M8HIW1/6-290
8121,Thermodesulfovibrio sp. RBG_19FT_COMBO_42_12 TaxID=1802373,A0A1G3Y0H3_9BACT,A0A1G3XYC0_9BACT,-0.10120896928128786,0.001546460188246706,UniRef100_A0A1G3XYC0/1-415_UniRef100_A0A1G3Y0H3/3-284
8122,Nitrospirae TaxID=40117,A0A3C0V6F2_9BACT,A0A1G1FL63_9BACT,-0.10156163166902843,0.0015420043299259685,UniRef100_A0A1G1FL63/1-414_UniRef100_A0A3C0V6F2/3-286
8123,Coraliomargarita sp. WN38 TaxID=2174842,A0A317ZHH4_9BACT,A0A317ZJA3_9BACT,-0.10239051927055698,0.0015316149425285985,UniRef100_A0A317ZJA3/1-419_UniRef100_A0A317ZHH4/1-278
8124,candidate division Zixibacteria bacterium HGW-Zixibacteria-1 TaxID=2013855,A0A2N1PAR0_9BACT,A0A2N1P577_9BACT,-0.1024557448545238,0.0015308023404395556,UniRef100_A0A2N1P577/1-418_UniRef100_A0A2N1PAR0/4-314
8125,candidate division Zixibacteria bacterium SM23_73_2 TaxID=1703426,A0A0S8IUZ6_9BACT,A0A0S8ISD7_9BACT,-0.10246830340474844,0.0015306459642781436,UniRef100_A0A0S8ISD7/1-417_UniRef100_A0A0S8IUZ6/5-312
8126,Fusobacterium necrophorum TaxID=859,A0A064AH44_9FUSO,A0A4Q2L1S6_9FUSO,-0.10250448732404038,0.0015301955592628331,UniRef100_A0A4Q2L1S6/4-418_UniRef100_A0A064AH44/2-274
8127,Candidatus Ozemobacter sibiricus TaxID=2268124,A0A367ZNX1_9BACT,A0A367ZKX7_9BACT,-0.10251233399321791,0.0015300979157522976,UniRef100_A0A367ZKX7/1-416_UniRef100_A0A367ZNX1/5-283
8128,Opitutae bacterium TaxID=2026771,A0A351FBS9_9BACT,A0A355SXB2_9BACT,-0.10280143777163175,0.0015265075525850592,UniRef100_A0A355SXB2/1-419_UniRef100_A0A351FBS9/4-285
8129,Seleniivibrio woodruffii TaxID=1078050,A0A4R1KEF4_9BACT,A0A4R1KD25_9BACT,-0.10301864161738195,0.0015238193463412413,UniRef100_A0A4R1KD25/1-417_UniRef100_A0A4R1KEF4/1-285
8130,Ignavibacteriae bacterium HGW-Ignavibacteriae-2 TaxID=2013809,A0A2N1VXG0_9BACT,A0A2N1VZ57_9BACT,-0.10460533970035613,0.0015044196498547834,UniRef100_A0A2N1VZ57/1-416_UniRef100_A0A2N1VXG0/4-315
8131,Opitutaceae bacterium EW11 TaxID=2161865,A0A2T6DVW6_9BACT,A0A2T6DZ60_9BACT,-0.10527912034012843,0.0014963068015145247,UniRef100_A0A2T6DZ60/1-427_UniRef100_A0A2T6DVW6/1-278
8132,Planctomyces sp. SCGC AG-212-M04 TaxID=1799657,A0A177R403_9PLAN,A0A177RCI1_9PLAN,-0.10537805296189617,0.0014951217825705028,UniRef100_A0A177RCI1/1-423_UniRef100_A0A177R403/5-283
8133,Chitinophagaceae bacterium TaxID=1869212,A0A4Q3W4S3_9BACT,A0A521N1H3_9BACT,-0.10568783848793828,0.001491421386510928,UniRef100_A0A521N1H3/1-434_UniRef100_A0A4Q3W4S3/1-299
8134,Deltaproteobacteria bacterium RBG_16_48_10 TaxID=1797839,A0A1F9DGF1_9DELT,A0A1F9D4Y1_9DELT,-0.10602042401296785,0.001487465839414805,UniRef100_A0A1F9D4Y1/1-415_UniRef100_A0A1F9DGF1/173-438
8135,Tepidamorphus gemmatus TaxID=747076,A0A4V2V015_9RHIZ,A0A4R3MJ82_9RHIZ,-0.10607315044035204,0.0014868403766747438,UniRef100_A0A4R3MJ82/6-426_UniRef100_A0A4V2V015/50-340
8136,Candidatus Latescibacteria bacterium ADurb.Bin168 TaxID=1852850,A0A1V5ZDY2_9BACT,A0A1V5ZKA5_9BACT,-0.10624314724555006,0.0014848268331399009,UniRef100_A0A1V5ZKA5/1-417_UniRef100_A0A1V5ZDY2/2-294
8137,Fusobacterium nucleatum 13_3C TaxID=1357398,X7S8S7_FUSNU,X7SD88_FUSNU,-0.10763284147833474,0.0014685385262286775,UniRef100_X7SD88/3-419_UniRef100_X7S8S7/2-273
8138,uncultured Desulfatiglans sp. TaxID=1748965,A0A652ZZW2_9DELT,A0A653AIH1_9DELT,-0.10793944442411885,0.001464985815039956,UniRef100_A0A653AIH1/52-466_UniRef100_A0A652ZZW2/4-290
8139,Betaproteobacteria bacterium 13_1_40CM_4_64_4 TaxID=1805048,A0A1Q7IY66_9PROT,A0A1Q7J165_9PROT,-0.10855867500504246,0.001457855184374147,UniRef100_A0A1Q7J165/1-415_UniRef100_A0A1Q7IY66/1-296
8140,Verrucomicrobia bacterium LW23 TaxID=2161867,A0A2T6DHD1_9BACT,A0A2T6DAL8_9BACT,-0.10932945983040554,0.001449062036231967,UniRef100_A0A2T6DAL8/1-417_UniRef100_A0A2T6DHD1/5-281
8141,candidate division BRC1 bacterium HGW-BRC1-1 TaxID=2013722,A0A2N2PM21_9BACT,A0A2N2P9B8_9BACT,-0.10939317600514187,0.0014483392337088657,UniRef100_A0A2N2P9B8/1-397_UniRef100_A0A2N2PM21/68-340
8142,Polynucleobacter sphagniphilus TaxID=1743169,A0A1R0HAJ4_9BURK,A0A1R0HA62_9BURK,-0.1097852613311261,0.0014439049937393484,UniRef100_A0A1R0HA62/1-423_UniRef100_A0A1R0HAJ4/1-296
8143,Bryobacteraceae bacterium TaxID=2212468,A0A7C4G434_9BACT,A0A7C4BWX7_9BACT,-0.10979102272540331,0.0014438400102014034,UniRef100_A0A7C4BWX7/1-416_UniRef100_A0A7C4G434/4-285
8144,Desulfobacca acetoxidans TaxID=60893,A0A7C3WTV2_9DELT,A0A7C3ZBF4_9DELT,-0.11041424289214774,0.0014368402773143987,UniRef100_A0A7C3ZBF4/1-414_UniRef100_A0A7C3WTV2/2-281
8145,Latescibacteria bacterium DG_63 TaxID=1703781,A0A0S7XDQ2_9BACT,A0A0S7XBE3_9BACT,-0.11055276909610257,0.0014352923648922077,UniRef100_A0A0S7XBE3/1-414_UniRef100_A0A0S7XDQ2/1-280
8146,Planctomycetes bacterium DG_23 TaxID=1703414,A0A0S7XBQ7_9BACT,A0A0S7XAL0_9BACT,-0.11105720116756856,0.0014296800610698753,UniRef100_A0A0S7XAL0/1-419_UniRef100_A0A0S7XBQ7/1-282
8147,Ignavibacteriae bacterium HGW-Ignavibacteriae-1 TaxID=2013808,A0A2N1VP90_9BACT,A0A2N1VLE3_9BACT,-0.11152747828600695,0.0014244819199961802,UniRef100_A0A2N1VLE3/1-415_UniRef100_A0A2N1VP90/1-310
8148,Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 TaxID=1293054,M5E220_9FIRM,M5E182_9FIRM,-0.11201382928993553,0.0014191405352344205,UniRef100_M5E182/1-414_UniRef100_M5E220/7-280
8149,Planctomycetes bacterium Pan44 TaxID=2527983,A0A517SKW0_9BACT,A0A517SGW1_9BACT,-0.1130751341006544,0.0014076050573376701,UniRef100_A0A517SGW1/1-423_UniRef100_A0A517SKW0/5-280
8150,Desulfatitalea sp. BRH_c12 TaxID=1629708,A0A0F2QSX2_9DELT,A0A0F2R3Q0_9DELT,-0.11326992927206447,0.0014055055843386851,UniRef100_A0A0F2R3Q0/1-415_UniRef100_A0A0F2QSX2/8-291
8151,Dechlorosoma suillum TaxID=146939,A0A6N4EF21_9RHOO,A0A2W5FTT6_9RHOO,-0.11361064173979685,0.0014018465978772796,UniRef100_A0A2W5FTT6/1-416_UniRef100_A0A6N4EF21/5-305
8152,Fusobacteriia bacterium 4572_74 TaxID=1972457,A0A1W9VWG2_9BACT,A0A1W9VXM8_9BACT,-0.11377761722542346,0.0014000595058286855,UniRef100_A0A1W9VXM8/4-418_UniRef100_A0A1W9VWG2/2-274
8153,Psychrilyobacter sp. S5 TaxID=2283384,A0A369XW07_9FUSO,A0A369XSB2_9FUSO,-0.11377761722542346,0.0014000595058286855,UniRef100_A0A369XSB2/4-418_UniRef100_A0A369XW07/2-275
8154,Phycisphaera mikurensis (strain NBRC 102666 / KCTC 22515 / FYK2301M01) TaxID=1142394,I0IBV8_PHYMF,I0IIA6_PHYMF,-0.11405174790706951,0.001397134222967122,UniRef100_I0IIA6/1-441_UniRef100_I0IBV8/2-288
8155,Nitrospirae bacterium RBG_13_39_12 TaxID=1801703,A0A1G1G3C2_9BACT,A0A1G1G6T6_9BACT,-0.1142959512581001,0.001394537335681539,UniRef100_A0A1G1G6T6/1-415_UniRef100_A0A1G1G3C2/3-285
8156,Verrucomicrobiales TaxID=48461,A0A2D7L2C1_9BACT,A0A2D6DS81_9BACT,-0.11451323141227476,0.001392233886980454,UniRef100_A0A2D6DS81/1-420_UniRef100_A0A2D7L2C1/6-280
8157,Fusobacterium nucleatum subsp. animalis TaxID=76859,A0A0M4RY75_FUSNU,A0A2B7YT73_FUSNU,-0.11497217955184169,0.001387390432537129,UniRef100_A0A2B7YT73/3-419_UniRef100_A0A0M4RY75/2-273
8158,Fusobacterium nucleatum CTI-5 TaxID=1316586,U7SM47_FUSNU,U7T1X6_FUSNU,-0.11497217955184169,0.001387390432537129,UniRef100_U7T1X6/3-419_UniRef100_U7SM47/2-273
8159,Pyrinomonas methylaliphatogenes TaxID=454194,A0A0B6WY92_9BACT,A0A0B6X1Y8_9BACT,-0.11568571139287087,0.0013799191363413907,UniRef100_A0A0B6X1Y8/1-421_UniRef100_A0A0B6WY92/1-286
8160,Leptotrichia wadei TaxID=157687,UPI000371AAA3,A0A134A3C7_9FUSO,-0.11584133944415953,0.0013782990359173567,UniRef100_A0A134A3C7/4-418_UniRef100_UPI000371AAA3/2-277
8161,Pelodictyon luteolum TaxID=1100,A0A165LKE2_PELLU,A0A165LB31_PELLU,-0.11745200500445208,0.001361728535422641,UniRef100_A0A165LB31/1-417_UniRef100_A0A165LKE2/3-318
8162,Puniceicoccales bacterium CK1056 TaxID=2706888,A0A6B2M323_9BACT,A0A6B2M555_9BACT,-0.11823916173307225,0.001353759197940671,UniRef100_A0A6B2M555/1-421_UniRef100_A0A6B2M323/2-278
8163,Ereboglobus luteus TaxID=1796921,A0A2U8E3T4_9BACT,A0A2U8E131_9BACT,-0.11865748846321367,0.0013495579631675567,UniRef100_A0A2U8E131/3-426_UniRef100_A0A2U8E3T4/1-279
8164,PVC group bacterium (ex Bugula neritina AB1) TaxID=1868283,A0A1E4ZHD1_9BACT,A0A1E4ZQH8_9BACT,-0.11946792469825596,0.0013414852867299528,UniRef100_A0A1E4ZQH8/5-418_UniRef100_A0A1E4ZHD1/5-285
8165,Fusobacterium nucleatum subsp. animalis ATCC 51191 TaxID=997347,F9EPC8_FUSNU,F9EKY5_FUSNU,-0.11970717602525838,0.001339118782318279,UniRef100_F9EKY5/3-419_UniRef100_F9EPC8/7-279
8166,Fusobacterium hwasookii ChDC F128 TaxID=1216362,J8VMS3_9FUSO,J8VGJ3_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_J8VGJ3/3-419_UniRef100_J8VMS3/2-273
8167,Fusobacterium periodonticum ATCC 33693 TaxID=546275,D4CVB5_9FUSO,D4CUE7_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_D4CUE7/3-419_UniRef100_D4CVB5/2-273
8168,Fusobacterium hwasookii TaxID=1583098,UPI0004977839,S4VNT3_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_S4VNT3/3-419_UniRef100_UPI0004977839/2-273
8169,Fusobacterium sp. CM1 TaxID=936561,X8IB93_9FUSO,X8INM2_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_X8INM2/3-419_UniRef100_X8IB93/2-273
8170,Fusobacterium sp. HMSC064B11 TaxID=1739543,A0A1F0DSG2_9FUSO,A0A1F0DNW0_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_A0A1F0DNW0/3-419_UniRef100_A0A1F0DSG2/2-273
8171,Fusobacterium nucleatum subsp. polymorphum TaxID=76857,A0A1Z3CHD5_FUSNP,A0A2C6BIX3_FUSNP,-0.11970717602525838,0.001339118782318279,UniRef100_A0A2C6BIX3/3-419_UniRef100_A0A1Z3CHD5/7-279
8172,Fusobacterium nucleatum subsp. polymorphum ATCC 10953 TaxID=393480,A5TXQ3_FUSNP,A5TRK6_FUSNP,-0.11970717602525838,0.001339118782318279,UniRef100_A5TRK6/3-419_UniRef100_A5TXQ3/2-273
8173,Fusobacterium nucleatum TaxID=851,C7XMA3_FUSNV,U7TFU7_FUSNU,-0.11970717602525838,0.001339118782318279,UniRef100_U7TFU7/3-419_UniRef100_C7XMA3/2-273
8174,Fusobacterium canifelinum TaxID=285729,A0A3P1V0K7_9FUSO,A0A3P1USN3_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_A0A3P1USN3/3-419_UniRef100_A0A3P1V0K7/7-279
8175,Fusobacterium pseudoperiodonticum TaxID=2663009,A0A2G9EBC8_9FUSO,A0A2D3PJT1_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_A0A2D3PJT1/3-419_UniRef100_A0A2G9EBC8/2-273
8176,Fusobacterium nucleatum subsp. nucleatum TaxID=76856,A0A117MWH2_FUSNC,A0A117MWI0_FUSNC,-0.11970717602525838,0.001339118782318279,UniRef100_A0A117MWI0/3-419_UniRef100_A0A117MWH2/2-273
8177,Fusobacterium sp. oral taxon 203 TaxID=671211,A0A223AZD5_9FUSO,A0A223AUX1_9FUSO,-0.11970717602525838,0.001339118782318279,UniRef100_A0A223AUX1/3-419_UniRef100_A0A223AZD5/2-273
8178,Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1 TaxID=2493678,A0A3Q8ZF89_9RHIZ,A0A3S9E4S0_9RHIZ,-0.11983597881771857,0.0013378478830657864,UniRef100_A0A3S9E4S0/1-416_UniRef100_A0A3Q8ZF89/9-298
8179,Mesorhizobium sp. B2-1-8 TaxID=2589967,A0A504ATZ3_9RHIZ,A0A504ATC6_9RHIZ,-0.11983597881771857,0.0013378478830657864,UniRef100_A0A504ATC6/1-416_UniRef100_A0A504ATZ3/8-297
8180,Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_60_19 TaxID=1797894,A0A1F9KN11_9DELT,A0A1F9KF96_9DELT,-0.12044929276453331,0.0013318261861762256,UniRef100_A0A1F9KF96/1-417_UniRef100_A0A1F9KN11/161-429
8181,Halanaerobium sp. DL-01 TaxID=1653064,A0A368Z172_9FIRM,A0A368YZS1_9FIRM,-0.12045432190643623,0.0013317770120339673,UniRef100_A0A368YZS1/1-414_UniRef100_A0A368Z172/13-287
8182,Acidobacteriia bacterium AA117 TaxID=2169412,A0A321LU14_9BACT,A0A321LAX8_9BACT,-0.12107968116470147,0.0013256879925789531,UniRef100_A0A321LAX8/1-419_UniRef100_A0A321LU14/4-271
8183,Candidatus Acetothermia bacterium TaxID=2053493,UPI0015BC151C,A0A7C4BT69_9BACT,-0.12152236394467764,0.0013214082656676407,UniRef100_A0A7C4BT69/2-410_UniRef100_UPI0015BC151C/4-275
8184,Phycisphaerae bacterium RAS2 TaxID=2528035,A0A518LJA2_9BACT,A0A518LJI5_9BACT,-0.12161234172526747,0.0013205414724055421,UniRef100_A0A518LJI5/1-419_UniRef100_A0A518LJA2/3-283
8185,Polynucleobacter sp. LimPoW16 TaxID=1743162,A0A6M9PSJ5_9BURK,A0A6M9PMU1_9BURK,-0.1219980928581208,0.0013168371357356646,UniRef100_A0A6M9PMU1/1-423_UniRef100_A0A6M9PSJ5/1-297
8186,Polynucleobacter sp. MWH-UH21B TaxID=1743174,A0A6M9PM64_9BURK,A0A6M9PLZ9_9BURK,-0.1219980928581208,0.0013168371357356646,UniRef100_A0A6M9PLZ9/1-423_UniRef100_A0A6M9PM64/1-296
8187,Polynucleobacter campilacus TaxID=1743163,A0A254PUC9_9BURK,A0A254PU53_9BURK,-0.1219980928581208,0.0013168371357356646,UniRef100_A0A254PU53/1-423_UniRef100_A0A254PUC9/1-296
8188,Denitrovibrio acetiphilus (strain DSM 12809 / N2460) TaxID=522772,D4H5T4_DENA2,D4H337_DENA2,-0.12202099956630263,0.0013166177631786734,UniRef100_D4H337/1-417_UniRef100_D4H5T4/1-282
8189,Nitratifractor salsuginis (strain DSM 16511 / JCM 12458 / E9I37-1) TaxID=749222,E6X276_NITSE,E6WXT7_NITSE,-0.12204726203344762,0.0013163663356693155,UniRef100_E6WXT7/1-421_UniRef100_E6X276/3-284
8190,Alteromonas TaxID=226,A0A2K8Y228_9ALTE,A0A2K9I7Z6_ALTMA,-0.12223738036118448,0.0013145488333184705,UniRef100_A0A2K9I7Z6/1-418_UniRef100_A0A2K8Y228/1-300
8191,Dethiosulfovibrio peptidovorans TaxID=47055,UPI000A04FB93,A0A2G6M464_9BACT,-0.12249091315607075,0.0013121322540957296,UniRef100_A0A2G6M464/3-418_UniRef100_UPI000A04FB93/10-275
8192,Serratia sp. S1B TaxID=2233853,A0A2V1HH00_9GAMM,A0A2V1H8T6_9GAMM,-0.1231744589167647,0.001305657491338183,UniRef100_A0A2V1H8T6/1-417_UniRef100_A0A2V1HH00/1-300
8193,Ignavibacteriales bacterium TaxID=2049428,A0A3B8RMH9_9BACT,A0A3A4RAV5_9BACT,-0.12327920200914377,0.001304670531942896,UniRef100_A0A3A4RAV5/1-416_UniRef100_A0A3B8RMH9/4-314
8194,Prosthecochloris sp. ZM_2 TaxID=2045206,A0A422HG59_9CHLB,A0A422HIL5_9CHLB,-0.12338938585162396,0.0013036337915523968,UniRef100_A0A422HIL5/1-417_UniRef100_A0A422HG59/3-317
8195,Elusimicrobia bacterium CG08_land_8_20_14_0_20_51_18 TaxID=2014309,A0A2H0Z7F1_9BACT,A0A2H0Z949_9BACT,-0.12344067795493174,0.0013031516934222537,UniRef100_A0A2H0Z949/1-414_UniRef100_A0A2H0Z7F1/2-272
8196,Planctomyces sp. SH-PL14 TaxID=1632864,A0A142WV14_9PLAN,A0A142WRU4_9PLAN,-0.1256778015231248,0.00128244201536581,UniRef100_A0A142WRU4/1-421_UniRef100_A0A142WV14/13-288
8197,Methylovorus sp. MM2 TaxID=1848038,A0A1A9T2U8_9PROT,A0A1A9T137_9PROT,-0.12590103736147285,0.0012804090998841434,UniRef100_A0A1A9T137/1-421_UniRef100_A0A1A9T2U8/1-297
8198,Chlorobium sp. TaxID=1095,A0A533TUK7_CHLSQ,A0A533TJD3_CHLSQ,-0.1275041931294254,0.0012659858619073388,UniRef100_A0A533TJD3/1-417_UniRef100_A0A533TUK7/5-317
8199,bacterium BMS3Abin03 TaxID=2005711,A0A2H6EAM7_9BACT,A0A2H6E9I6_9BACT,-0.12804560892664085,0.0012611839197994227,UniRef100_A0A2H6E9I6/1-416_UniRef100_A0A2H6EAM7/4-312
8200,Ralstonia sp. 25mfcol4.1 TaxID=1761899,A0A1H0THT2_9RALS,A0A1H0UCV4_9RALS,-0.1280600654426962,0.0012610561748605258,UniRef100_A0A1H0UCV4/1-415_UniRef100_A0A1H0THT2/1-297
8201,Polynucleobacter hirudinilacicola TaxID=1743166,A0A210RZJ7_9BURK,A0A210S0S7_9BURK,-0.12894322187639773,0.001253298548045535,UniRef100_A0A210S0S7/1-423_UniRef100_A0A210RZJ7/1-296
8202,Acidobacteria bacterium RBG_13_68_16 TaxID=1797171,A0A1F2QCD2_9BACT,A0A1F2Q7T5_9BACT,-0.12948138371575624,0.0012486158083577167,UniRef100_A0A1F2Q7T5/1-416_UniRef100_A0A1F2QCD2/3-283
8203,Vampirococcus sp. LiM TaxID=1930593,A0A410P2V4_9BACT,A0A410P2P3_9BACT,-0.13013569798931712,0.001242967314731274,UniRef100_A0A410P2P3/1-419_UniRef100_A0A410P2V4/2-288
8204,Prosthecochloris aestuarii (strain DSM 271 / SK 413) TaxID=290512,B4S5F8_PROA2,MURA_PROA2,-0.13032610249501886,0.0012413328152244066,UniRef100_B4S6J0/1-417_UniRef100_B4S5F8/3-318
8205,Prosthecochloris sp. ZM TaxID=2283143,A0A369R608_9CHLB,A0A369R7F4_9CHLB,-0.13032610249501886,0.0012413328152244066,UniRef100_A0A369R7F4/1-417_UniRef100_A0A369R608/3-318
8206,Omnitrophica WOR_2 bacterium SM23_29 TaxID=1703776,A0A0S8DZY5_9BACT,A0A0S8E101_9BACT,-0.13087755507876864,0.0012366222150625313,UniRef100_A0A0S8E101/1-417_UniRef100_A0A0S8DZY5/2-280
8207,Candidatus Omnitrophica bacterium 4484_171 TaxID=1956173,A0A1V4RH66_9BACT,A0A1V4RGE6_9BACT,-0.13103460741695017,0.0012352869496690642,UniRef100_A0A1V4RGE6/1-416_UniRef100_A0A1V4RH66/2-278
8208,Chromatocurvus halotolerans TaxID=1132028,A0A4V2SBN6_9GAMM,A0A4R2KPW6_9GAMM,-0.13108266924973577,0.0012348788824218715,UniRef100_A0A4R2KPW6/1-416_UniRef100_A0A4V2SBN6/1-293
8209,Mycoavidus cysteinexigens TaxID=1553431,A0A2Z6EXQ6_9BURK,A0A2Z6ESS1_9BURK,-0.13221064652316272,0.001225376258406948,UniRef100_A0A2Z6ESS1/1-418_UniRef100_A0A2Z6EXQ6/1-297
8210,Pseudoxanthomonas sp. SGD-10 TaxID=2493089,A0A3R8MLV8_9GAMM,A0A3R8NSB3_9GAMM,-0.13222513129585423,0.001225255155193817,UniRef100_A0A3R8NSB3/1-420_UniRef100_A0A3R8MLV8/4-308
8211,Hydrogenothermus marinus TaxID=133270,A0A3M0BLA7_9AQUI,A0A3M0BKS7_9AQUI,-0.13333450086065568,0.0012160488979833922,UniRef100_A0A3M0BKS7/11-425_UniRef100_A0A3M0BLA7/5-277
8212,Cetobacterium somerae ATCC BAA-474 TaxID=1319815,U7VFW4_9FUSO,U7VBM4_9FUSO,-0.13558727070630994,0.0011977661530715132,UniRef100_U7VBM4/4-419_UniRef100_U7VFW4/2-278
8213,Bacteroidetes bacterium TaxID=1898104,A0A2T2VN36_9BACT,A0A3C0ZLV5_9BACT,-0.13749654981074855,0.0011826934900485986,UniRef100_A0A3C0ZLV5/11-427_UniRef100_A0A2T2VN36/3-302
8214,Phycisphaeraceae bacterium TaxID=2026777,A0A2E2B5M9_9BACT,A0A651EQ93_9BACT,-0.1390987845370546,0.0011703363096276364,UniRef100_A0A651EQ93/1-428_UniRef100_A0A2E2B5M9/4-290
8215,Tanacetum cinerariifolium TaxID=118510,A0A6L2JZR7_TANCI,A0A699GEJ2_TANCI,-0.1403133781568613,0.0011611424321972355,UniRef100_A0A699GEJ2/5304-5718_UniRef100_A0A6L2JZR7/24-314
8216,Nitrospirae bacterium CG01_land_8_20_14_3_00_44_22 TaxID=1974064,A0A2M7EEU8_9BACT,A0A2M7EIQ2_9BACT,-0.14057265763403848,0.0011591989480235635,UniRef100_A0A2M7EIQ2/1-411_UniRef100_A0A2M7EEU8/3-284
8217,Desulfobacterales bacterium S5133MH16 TaxID=1869300,A0A1E7I2Y2_9DELT,A0A1E7I1I1_9DELT,-0.14095841475136694,0.0011563197819496566,UniRef100_A0A1E7I1I1/10-414_UniRef100_A0A1E7I2Y2/4-292
8218,Omnitrophica bacterium GWA2_52_8 TaxID=1801817,A0A1G1JDQ4_9BACT,A0A1G1JB24_9BACT,-0.14219418840366416,0.0011471950775617413,UniRef100_A0A1G1JB24/1-418_UniRef100_A0A1G1JDQ4/1-277
8219,Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17 TaxID=1797865,A0A1F9FZW5_9DELT,A0A1F9FWS7_9DELT,-0.14224476741219405,0.0011468247940705518,UniRef100_A0A1F9FWS7/1-421_UniRef100_A0A1F9FZW5/158-428
8220,Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_60_16 TaxID=1797893,A0A1F9JVK3_9DELT,A0A1F9KA12_9DELT,-0.14224476741219405,0.0011468247940705518,UniRef100_A0A1F9KA12/1-421_UniRef100_A0A1F9JVK3/158-428
8221,Prosthecochloris sp. HL-130-GSB TaxID=1974213,A0A1W6HR62_9CHLB,A0A1W6HSU9_9CHLB,-0.1424260318526649,0.0011454998186374965,UniRef100_A0A1W6HSU9/1-417_UniRef100_A0A1W6HR62/3-318
